CUSTOMER_ID,FIRST_NAME,LAST_NAME,REGION,CITY
12859,hQXr,hQXribE,MIDDLE EAST ,IRAQ     6
10365,hR5a,hR5aX5EM5Zr,MIDDLE EAST ,IRAQ     4
12506,HRcK,HRcKbcTKooEcf5b1Y2qcnJ,MIDDLE EAST ,IRAN     6
13968,hRKj,hRKjf4dmVa8K2twtwBUFGSlK,MIDDLE EAST ,EGYPT    8
2478,HrGDCrkSAGcrny,hSAQXbe,MIDDLE EAST ,IRAQ     1
4892,Hsim,HsimVxuI6OYkFgCJKAr8,MIDDLE EAST ,SAUDI ARA2
1269,IYJvhkoeB,hSjaNhTnBM,MIDDLE EAST ,IRAN     9
16058,hsKo,hsKomAA,MIDDLE EAST ,EGYPT    8
6558,hsPL,hsPLMLtJrb0397u5RQoA,MIDDLE EAST ,JORDAN   8
9129,HspL,HspLsOx,MIDDLE EAST ,EGYPT    2
14856,HsyY,HsyYwsFsx,MIDDLE EAST ,EGYPT    6
6051,HTyu,HTyuxO,MIDDLE EAST ,EGYPT    5
2345,HvP8,HvP8BnILhm,MIDDLE EAST ,SAUDI ARA9
18166,bud3njdM6cqhr,hVQwCbtq,MIDDLE EAST ,IRAQ     7
8282,HvtQ,HvtQMn5LkepTfvGL9A3r,MIDDLE EAST ,SAUDI ARA7
16620,Hwad,HwadL1Eh3hADFdOWT,MIDDLE EAST ,JORDAN   0
15160,HwLd,HwLdpyRoZGfTrLcC8,MIDDLE EAST ,IRAQ     3
2928,hww8,hww8mMYUfkpTb,MIDDLE EAST ,EGYPT    6
10760,hxk,hxkOyMeJ,MIDDLE EAST ,IRAN     7
15305,HXm2,HXm29F,MIDDLE EAST ,EGYPT    9
1507,hy5d,hy5dxuyFDOxx,MIDDLE EAST ,IRAN     3
17834,HYi,HYi7nzL95,MIDDLE EAST ,IRAN     9
2770,hyJn,hyJnAlJGYUI3lAQFf3Yt3,MIDDLE EAST ,IRAN     2
16069,hyoJ,hyoJYjw,MIDDLE EAST ,EGYPT    5
7253,hyuS,hyuSSZg,MIDDLE EAST ,SAUDI ARA0
10578,HZLH,HZLHT89wNOr10nj,MIDDLE EAST ,SAUDI ARA5
18869,hzXL,hzXL2lejI,MIDDLE EAST ,IRAN     7
19628,x24fcx4OI7X5CZb8D8cCAw,I,MIDDLE EAST ,EGYPT    5
11881,P9,i0b8k,MIDDLE EAST ,EGYPT    8
12326,I1Bw,I1BwDyzay7b5U1tg7ZPr9,MIDDLE EAST ,IRAQ     0
7303,I1G9,I1G9XQbe2gcH4rS1QM,MIDDLE EAST ,JORDAN   8
18814,I2x5,I2x5PiyeDkifd1g,MIDDLE EAST ,IRAN     7
8766,I35E,I35ELx,MIDDLE EAST ,JORDAN   6
4782,I3eg,I3eg6zJLrd,MIDDLE EAST ,JORDAN   6
19878,i4xt,i4xtWhgKm4iEojKkq4I,MIDDLE EAST ,IRAN     9
10428,i517,i517JSrlIPYSaoIhhIfBPli,MIDDLE EAST ,JORDAN   2
4765,i6pr,i6prxRD3swL,MIDDLE EAST ,IRAN     8
11943,i7p3,i7p3xNb8T,MIDDLE EAST ,IRAQ     7
12149,I8yR,I8yRYCzvZW7l4hom,MIDDLE EAST ,JORDAN   7
19082,I94s,I94sEKwj69CHW,MIDDLE EAST ,IRAQ     5
2314,IAe4,IAe4jyOfjWovCrWzhyvhx,MIDDLE EAST ,IRAN     3
12686,IakW,IakWMRl8I,MIDDLE EAST ,IRAN     9
17125,IaVS,IaVSh5k,MIDDLE EAST ,IRAQ     5
8670,IAy5,IAy5VU6vZ4fLcrQ,MIDDLE EAST ,JORDAN   6
2596,ibdL,ibdLEWXgkNvkN,MIDDLE EAST ,SAUDI ARA6
5753,E,iBKDHlnLV,MIDDLE EAST ,IRAQ     8
18799,IbnH,IbnH4mz4,MIDDLE EAST ,IRAQ     8
15715,C1Kpri,ic,MIDDLE EAST ,JORDAN   5
18771,WFjCu4JKu,iCF56tPMUUty7a,MIDDLE EAST ,SAUDI ARA1
746,icgH,icgHSeYag6FSkI0,MIDDLE EAST ,SAUDI ARA2
12843,iClM,iClMCSX1zdCJnlFCqiailwc,MIDDLE EAST ,EGYPT    1
3649,iCWk,iCWkAzP9Orn,MIDDLE EAST ,IRAN     4
10620,IcZz,IcZz7fgXyS65dYTwvRQgmNc,MIDDLE EAST ,SAUDI ARA7
13011,id0z,id0zaB7wbJdJIveFQ0wFN,MIDDLE EAST ,JORDAN   5
786,xI1yGJhrKPfOb,ie,MIDDLE EAST ,JORDAN   3
5651,nbFYN,IefuhaywMfvUFmEa,MIDDLE EAST ,EGYPT    4
8377,v,If1sb885TOQrpCJ,MIDDLE EAST ,IRAQ     3
15946,if9x,if9xjkGe1A8thQ,MIDDLE EAST ,IRAN     2
13952,ifC,ifCT5wlw8OltJznd8rY,MIDDLE EAST ,IRAN     5
16598,IFgE,IFgEk5Y0ovqHDyr,MIDDLE EAST ,EGYPT    3
12584,iFjp,iFjpfzX4VZp,MIDDLE EAST ,IRAQ     0
13004,TuUD,ifsfLfBP0Cv0,MIDDLE EAST ,JORDAN   9
13040,IfxO,IfxOqJHAvfP33ALmLv6,MIDDLE EAST ,SAUDI ARA9
14522,IGr5,IGr58kaPDa0,MIDDLE EAST ,EGYPT    8
5438,ihLg,ihLgN5QbP,MIDDLE EAST ,IRAN     0
17512,LWpBTGMt,IHLw73wXjH,MIDDLE EAST ,EGYPT    1
6428,II1N,II1NtP4cwX7O73ENa,MIDDLE EAST ,SAUDI ARA7
14071,IIfP,IIfP3z,MIDDLE EAST ,IRAN     2
10308,Iih,IihZ9WGaKgpUkv1UmHD6,MIDDLE EAST ,EGYPT    6
17218,IIM5,IIM5gKDr2t,MIDDLE EAST ,SAUDI ARA9
3137,iiMb,iiMbt9PVWYzBki2kU,MIDDLE EAST ,IRAQ     1
17411,z8,iiR41f9anxz6y,MIDDLE EAST ,IRAN     5
17066,iiV2,iiV2j2snox0p5O5cuFcFcW,MIDDLE EAST ,EGYPT    1
1180,IiWa,IiWayxIIoz01fcK7,MIDDLE EAST ,JORDAN   1
3493,iJ7F,iJ7FwZWbils,MIDDLE EAST ,IRAQ     2
1603,ijHx,ijHxrKnZTH2n,MIDDLE EAST ,IRAQ     7
15426,ijPm3RyO0tJh6wZ,ijPm,MIDDLE EAST ,JORDAN   2
11347,IJZ8,IJZ8J5ashTvqsUGgwN,MIDDLE EAST ,EGYPT    8
19625,ik4H,ik4HGVvIx1uWlO,MIDDLE EAST ,SAUDI ARA5
7208,fLUTSOAG60BSkxq,ikKAn,MIDDLE EAST ,IRAQ     4
9097,Ikkr,IkkrZvQaRSMlCnNcu6sn,MIDDLE EAST ,EGYPT    8
17989,vxkhKSPB,IkT6gDMuKZt,MIDDLE EAST ,EGYPT    1
15430,IKux,IKuxxwq,MIDDLE EAST ,IRAN     2
14057,IKXg,IKXg9KDl02LiXMBPax,MIDDLE EAST ,EGYPT    0
5572,IL9N,IL9NtQUnxtS9kcCWqF0jYy4,MIDDLE EAST ,IRAQ     0
8453,IlPr,IlPr2qxKdnMALV,MIDDLE EAST ,EGYPT    8
7038,IlPs,IlPsVEnO,MIDDLE EAST ,IRAN     2
3396,ILQn,ILQn5s49CSa7JZ7,MIDDLE EAST ,JORDAN   5
13556,iM8t,iM8t33Q5F,MIDDLE EAST ,IRAN     5
9898,IMR9,IMR9zRGUfMXmFQ6USK6R,MIDDLE EAST ,EGYPT    5
8485,INba,INbaAFj,MIDDLE EAST ,IRAN     1
14164,iNH,iNHlV,MIDDLE EAST ,SAUDI ARA9
16934,INP3,INP3a3sKsND2NIpseiL5SB,MIDDLE EAST ,IRAN     9
6173,INXz,INXzCUrFMhdV2,MIDDLE EAST ,SAUDI ARA6
13237,BBpeLpGEAlQx4,iobgxZUbt,MIDDLE EAST ,IRAN     3
11477,IOxf,IOxfJidiSKunxe,MIDDLE EAST ,SAUDI ARA5
13494,ioxH,ioxHy9BLMpGYNgq5tySLj,MIDDLE EAST ,SAUDI ARA8
503,Uuof2lfoBl70yChqibi,iPfi,MIDDLE EAST ,SAUDI ARA2
5246,S9RTcY,IpFyCRc7I,MIDDLE EAST ,IRAQ     6
16368,IpkE,IpkEag,MIDDLE EAST ,JORDAN   7
10245,iQ0h,iQ0hjvMDMo1Vtaje7MOx,MIDDLE EAST ,IRAQ     2
11062,IQBg,IQBgUUMy7TSytZ41CK0Kn,MIDDLE EAST ,IRAQ     2
15708,IqBm,IqBmFCUM2lfv,MIDDLE EAST ,IRAQ     8
11954,RRcMR,iqCN5n4EbfYaTdCan5,MIDDLE EAST ,IRAQ     6
11447,IQME,IQMEQvF,MIDDLE EAST ,IRAN     7
9735,y,IqrZklQ3EIQOFP1,MIDDLE EAST ,IRAN     3
5594,cVogQ,iqYyYR33IUHn,MIDDLE EAST ,SAUDI ARA6
18001,cDNhHt5r6P,IRN2,MIDDLE EAST ,IRAN     0
18160,IRsf,IRsfgK4yy9xEbybML,MIDDLE EAST ,JORDAN   5
1973,iS04,iS04PN2SZ9XHWDqxVomOtpLD,MIDDLE EAST ,EGYPT    7
5265,IS6d,IS6d9Cwg7hT,MIDDLE EAST ,JORDAN   7
12962,ISKz,ISKz7etfLXu76GwCtmjlMrX,MIDDLE EAST ,IRAQ     3
1409,IsLQ,IsLQoHz,MIDDLE EAST ,IRAQ     3
9853,Ismf,IsmfutGcgh,MIDDLE EAST ,EGYPT    4
6317,ISP,ISPTZKek4XepIstEyYkZ,MIDDLE EAST ,SAUDI ARA3
14709,It94,It94b7,MIDDLE EAST ,IRAQ     8
8735,itAy,itAyqJrKqLnL,MIDDLE EAST ,SAUDI ARA9
5648,ITGj,ITGjhWkTE80C,MIDDLE EAST ,JORDAN   3
2173,ITNm,ITNmLWncdNgMxHB,MIDDLE EAST ,IRAN     7
4561,ItXs,ItXsbeKuauq33ei,MIDDLE EAST ,JORDAN   3
13320,iu95,iu95Qb,MIDDLE EAST ,EGYPT    5
11080,Iueq,IueqEogygB,MIDDLE EAST ,IRAN     0
10104,IUHo,IUHo4qxASNwuGuzBMpG,MIDDLE EAST ,JORDAN   3
16677,iuiN,iuiN3KgehbLYc,MIDDLE EAST ,IRAN     2
11298,iuLhXX7,iuLh,MIDDLE EAST ,JORDAN   9
12474,IUvY,IUvY3RzH4bWjWhZ,MIDDLE EAST ,IRAN     7
13602,Iv4H,Iv4HaEWzgWS87cVUqEB2oS,MIDDLE EAST ,IRAQ     7
9138,iVYE,iVYETw4o1lWt,MIDDLE EAST ,JORDAN   7
4562,IwAD,IwADuh8LiPE,MIDDLE EAST ,IRAQ     6
3020,IWbb,IWbbH31IF,MIDDLE EAST ,IRAQ     3
9339,IWoh,IWohz5NEFGXrx2en6LqTLQn,MIDDLE EAST ,EGYPT    1
3223,2cRz1JCjGHHX,IwW9Z1xJD,MIDDLE EAST ,IRAQ     1
8910,ixKf,ixKfTnMe8JEI,MIDDLE EAST ,SAUDI ARA6
18929,ixnG,ixnGHWsDILcM6qv,MIDDLE EAST ,IRAN     6
12689,Iy7v,Iy7vKRTGQkFntouWkL8E,MIDDLE EAST ,IRAN     1
4351,iYRK,iYRK0w3n9o2Vo52OFMflFyuX,MIDDLE EAST ,IRAN     0
13732,iyu,iyuaK4WZoU5pbPN,MIDDLE EAST ,SAUDI ARA9
8390,IZ7k,IZ7kdKRzWv9NW4iT1KKdkQ,MIDDLE EAST ,JORDAN   1
17262,iZDr,iZDrIb,MIDDLE EAST ,JORDAN   7
8774,iZIU,iZIUPOo2,MIDDLE EAST ,IRAQ     7
4553,IZR0,IZR0ydx,MIDDLE EAST ,IRAQ     6
16409,izrJ,izrJlyTe5kely7,MIDDLE EAST ,IRAN     2
12189,IzwR,IzwRcNo0wZH,MIDDLE EAST ,IRAN     3
14520,j002,j002Herhf14X2EhWAI2NWi5,MIDDLE EAST ,IRAN     6
18027,p7ZN,J18m5jAYlQ1efvq,MIDDLE EAST ,SAUDI ARA3
16229,J19S,J19SA0DAzO,MIDDLE EAST ,JORDAN   1
11362,j3tv,j3tvs2Id68QTHTnjn0kGsnC,MIDDLE EAST ,SAUDI ARA3
19755,J54J,J54JCP7YOMcii,MIDDLE EAST ,EGYPT    7
7809,j59o,j59omvJeUteciawwN7KHA,MIDDLE EAST ,SAUDI ARA9
18451,Ym,J5eX9e8HkCkYWKIyLyi,MIDDLE EAST ,EGYPT    2
8978,1l,J5F8d68wxuzl1a,MIDDLE EAST ,IRAQ     3
11571,j8dY,j8dY6R3Z2OD2AS,MIDDLE EAST ,JORDAN   9
14370,iZG,j8hMn,MIDDLE EAST ,IRAQ     7
9880,j8K,j8KHJJaJc8cO3LuGRSQO1jT,MIDDLE EAST ,IRAN     2
16399,J97S,J97S5nubSbm2iB7jNCam3,MIDDLE EAST ,EGYPT    2
19887,j99m,j99mcdUF,MIDDLE EAST ,IRAN     3
16481,j9Nn,j9NnKMYDMebIP,MIDDLE EAST ,JORDAN   7
17528,ja2F,ja2FWh1ytr0jYgDBS9,MIDDLE EAST ,JORDAN   2
11736,Ja9h,Ja9hUxGv,MIDDLE EAST ,SAUDI ARA1
3836,JaaD,JaaD9N956hyccOjEwM7Dj1P,MIDDLE EAST ,JORDAN   4
1938,jAQ1,jAQ18mPnuq1SQ0,MIDDLE EAST ,IRAN     6
9743,JBGO,JBGOgws50Pv53m20,MIDDLE EAST ,EGYPT    5
8893,JBvx,JBvx06,MIDDLE EAST ,IRAN     8
19505,Jbwd,Jbwd3CzAZeOTHTlZ,MIDDLE EAST ,SAUDI ARA3
9368,XCfM,jc4Z,MIDDLE EAST ,IRAN     5
8569,jCfy,jCfywDPrN0iUqD,MIDDLE EAST ,IRAQ     2
14234,JClF,JClF5XKOjM2uQV8xMxKizSie,MIDDLE EAST ,EGYPT    5
13822,jcy6,jcy6XcgfYntL,MIDDLE EAST ,IRAN     4
5579,jDCz,jDCzj01aXJj7eFSM0wwLoCFR,MIDDLE EAST ,SAUDI ARA3
7684,JdkB,JdkBcb8x6yZ9HAtvQJJkqawd,MIDDLE EAST ,IRAQ     1
10605,jDtfj3Y1J1FA83viTp4LU,jDtf,MIDDLE EAST ,EGYPT    3
2117,JdXg,JdXg2GKRPJhAykV0bF,MIDDLE EAST ,IRAN     9
12679,JeCc,JeCcTk5ciTYYaz,MIDDLE EAST ,IRAN     8
9007,jee6,jee6gB0d1irz,MIDDLE EAST ,IRAN     4
1929,JEjA,JEjAotxMbIGBbVJs6q,MIDDLE EAST ,SAUDI ARA0
41,jeRE,jeREsFtCuMqEwdvTFqT,MIDDLE EAST ,IRAN     2
11042,JeRM,JeRMpV6koMYhA8DwXeRAt8Q,MIDDLE EAST ,JORDAN   5
2012,JEXZ,JEXZoiy,MIDDLE EAST ,JORDAN   1
15187,MJjMea,JF6fW,MIDDLE EAST ,IRAQ     7
13330,jF75,jF75agTPu6m2yg9,MIDDLE EAST ,IRAN     3
16270,JfAg,JfAgzn14AnHN336xgRodTD,MIDDLE EAST ,EGYPT    2
12728,JFIt,JFItHzPL3KbSV95ASL0L3Tk,MIDDLE EAST ,JORDAN   0
12352,jfKR,jfKRQ4QrKUUzd,MIDDLE EAST ,IRAN     9
5358,jG8w,jG8wpd2A66sLACEsuk,MIDDLE EAST ,JORDAN   3
74,jGhjorX17JmTAfT6gO,jGhj,MIDDLE EAST ,EGYPT    9
13301,JGSR,JGSRDakYo,MIDDLE EAST ,SAUDI ARA4
15802,sEPtl6,JHaV,MIDDLE EAST ,SAUDI ARA6
15388,jHeL,jHeLXxMmy,MIDDLE EAST ,EGYPT    7
13535,2jFjrfFH888t98,jI2,MIDDLE EAST ,IRAQ     9
458,JigviYj,Jigv,MIDDLE EAST ,EGYPT    2
15818,Jiz,Jizngw2b,MIDDLE EAST ,JORDAN   3
17243,jj6s,jj6spMmRVxsz,MIDDLE EAST ,EGYPT    1
15559,JJxC,JJxCklsPaoo,MIDDLE EAST ,IRAN     2
14241,JkQz,JkQzCvgn8O6EIjpAq3S7GVTx,MIDDLE EAST ,JORDAN   4
9292,jktw,jktwvxd0O4gyvXI0RsY,MIDDLE EAST ,SAUDI ARA6
8220,jkW4,jkW4WN2hQ,MIDDLE EAST ,SAUDI ARA8
15979,JkWq,JkWqjbC,MIDDLE EAST ,IRAQ     1
6002,2Djxe03RDceig9V8l,jkyh,MIDDLE EAST ,SAUDI ARA9
19905,jlEp,jlEpLTjp,MIDDLE EAST ,EGYPT    6
12002,JLGy,JLGyP8Ka,MIDDLE EAST ,SAUDI ARA8
3051,jlxQ,jlxQNbsz,MIDDLE EAST ,SAUDI ARA4
738,JMOP,JMOPSSs99dNdXgtw,MIDDLE EAST ,IRAN     2
7834,jmUgAlCh4TPJLIFDPoonm,jmUg,MIDDLE EAST ,IRAQ     7
6333,jmug,jmugGkLNhOH0MC5EMISdKA,MIDDLE EAST ,EGYPT    2
6067,wGy3bvVf8fW18b,JNE2oQ,MIDDLE EAST ,EGYPT    6
6183,Jnu0,Jnu0QNt,MIDDLE EAST ,SAUDI ARA9
10224,jNwa,jNwaT7iXCgneT7EHh6,MIDDLE EAST ,IRAN     5
9505,jOad,jOadgPzAfN4nzgrFm0RnP,MIDDLE EAST ,JORDAN   7
6614,joCh,joChBqSwXr,MIDDLE EAST ,IRAQ     9
10490,jOEJ,jOEJ4hcuzSEUFd4D67Y,MIDDLE EAST ,EGYPT    8
11230,i,JoHlhYHhq9keQmWQc2ViO,MIDDLE EAST ,SAUDI ARA6
11095,cF5tWBNdUjZ1ykm,JOPE39,MIDDLE EAST ,SAUDI ARA8
468,jOPI,jOPIJryc54,MIDDLE EAST ,IRAN     6
11282,joqp,joqpHZ3,MIDDLE EAST ,SAUDI ARA8
10662,h1uCsolxX0,jPll,MIDDLE EAST ,IRAN     8
8092,jq1gwKQxyfPHD,jq1g,MIDDLE EAST ,IRAN     4
17635,694GC3oMcuNUyVG,jQzrubA,MIDDLE EAST ,SAUDI ARA5
15973,jra8,jra86tF8F9vU49oqIkAS,MIDDLE EAST ,IRAQ     0
17011,jRcR,jRcRkmy7DA,MIDDLE EAST ,JORDAN   0
17049,Jrij,JrijfJKKdiI,MIDDLE EAST ,EGYPT    1
16053,JRKb,JRKbI2ae4DqAIx,MIDDLE EAST ,IRAN     7
15572,jRLe,jRLemvD5ZZ5B,MIDDLE EAST ,JORDAN   8
17106,JrPm,JrPmfQKtzMhLZoopNQ,MIDDLE EAST ,JORDAN   9
8566,JRUD,JRUD8L,MIDDLE EAST ,EGYPT    2
2825,Jse,JsePQgVrZHhtxjaAifSJpvo,MIDDLE EAST ,IRAN     0
12183,jsfH,jsfHLuAhbNeg8S,MIDDLE EAST ,SAUDI ARA4
6980,jsPJ,jsPJaUqQdd9dG7Hjkbzj,MIDDLE EAST ,IRAQ     8
5811,f3pv5IByGRBzzc,JtrdtY,MIDDLE EAST ,IRAN     3
19296,jUmf,jUmf3xRy5Ro6u3FUutlQt,MIDDLE EAST ,JORDAN   1
8945,jur3,jur3Sx0,MIDDLE EAST ,JORDAN   8
7551,juX5,juX53epVbeXbSjqyKw1m,MIDDLE EAST ,JORDAN   2
16792,JVOu,JVOuBio4kAxG5aUosDp8SO,MIDDLE EAST ,IRAN     3
5078,JVzv,JVzv5jhhhzXsmec,MIDDLE EAST ,EGYPT    6
12127,UCvi5AP,JW5rI7,MIDDLE EAST ,IRAN     6
10757,JwAI,JwAIKeQRlHwajNvIqG6i,MIDDLE EAST ,IRAN     6
2144,Jwc3,Jwc3N1VCaA,MIDDLE EAST ,EGYPT    3
12904,JwNT,JwNTMoRKoTjcNYF2IZ77QRzz,MIDDLE EAST ,IRAQ     2
18716,JWqD,JWqDx1NU,MIDDLE EAST ,JORDAN   2
4673,jwQj,jwQjh51Q7L5JMOnUjX5u,MIDDLE EAST ,SAUDI ARA7
18495,JWQN,JWQNUBznMmb27xZYm,MIDDLE EAST ,JORDAN   2
7248,DtxGQO,JwTk45Cq5,MIDDLE EAST ,EGYPT    8
3272,Jx0sKmooe,Jx0s,MIDDLE EAST ,JORDAN   2
13203,HmkTfptiEehJ,JXgNQIFovw,MIDDLE EAST ,IRAN     5
4244,jxpI,jxpINVKV8LqeZWQw,MIDDLE EAST ,EGYPT    4
12239,ybhZoY0Hh89,JYsdR,MIDDLE EAST ,EGYPT    9
421,JyXE,JyXE6GG1q,MIDDLE EAST ,JORDAN   0
6033,p2RM5p2LA,jZ4FQFt50,MIDDLE EAST ,SAUDI ARA4
6820,JZ9h,JZ9hkCbRjAjWzUZWZ,MIDDLE EAST ,IRAN     0
15234,JZFu,JZFuP0h0Ey,MIDDLE EAST ,JORDAN   4
16838,jzia,jzia2kqQds4Ph5QER29,MIDDLE EAST ,JORDAN   6
13159,FQIGPGkCi4jPCkPeoq,jZKgb,MIDDLE EAST ,EGYPT    2
16261,K1ky,K1kyMh3lUEkWd7e9u,MIDDLE EAST ,SAUDI ARA0
1616,K1Tg,K1Tgw8ziEKWJ964,MIDDLE EAST ,SAUDI ARA4
4131,k1ZN,k1ZN8y0dY,MIDDLE EAST ,IRAN     6
3135,K2uB,K2uBkd,MIDDLE EAST ,JORDAN   1
24,k3ql,k3qlKjqtHuzNAvIFyZX2Yc,MIDDLE EAST ,JORDAN   9
9540,K4BF,K4BF9MECPgGDb,MIDDLE EAST ,SAUDI ARA1
19140,K56l,K56lM9yfNqK,MIDDLE EAST ,JORDAN   7
8094,k56X,k56XyS,MIDDLE EAST ,EGYPT    6
3280,k5eH,k5eHJiFoBuKr8mN,MIDDLE EAST ,EGYPT    4
10295,k5F4,k5F47Hlp7o,MIDDLE EAST ,IRAN     8
6919,K6pl,K6plMR5UODXZLljfB,MIDDLE EAST ,IRAN     2
17822,K6yk,K6ykbSSm8YW9EJtgAKU3L,MIDDLE EAST ,EGYPT    1
9023,k7zc,k7zc8jE,MIDDLE EAST ,IRAN     4
9203,k8Au,k8AuGH,MIDDLE EAST ,EGYPT    5
4152,K8iP,K8iPlIuR,MIDDLE EAST ,IRAN     6
14874,K8nC,K8nCpczSHKb,MIDDLE EAST ,SAUDI ARA6
8909,K8u4,K8u4ulH86D3hNkzBRt,MIDDLE EAST ,IRAN     2
1536,k96J,k96JpYnTfoV5rtNbIKQ,MIDDLE EAST ,JORDAN   2
4960,kab9,kab9QdS,MIDDLE EAST ,EGYPT    6
6227,KaBn,KaBn87hfDHPwn1W5PI5,MIDDLE EAST ,IRAQ     6
9908,KaDR,KaDRQ8GsJsOX1HE,MIDDLE EAST ,EGYPT    2
13406,kaWv,kaWvCxukELdjt0OSBxe,MIDDLE EAST ,SAUDI ARA0
9147,kBmq,kBmqGg,MIDDLE EAST ,IRAN     8
1270,kbOx,kbOxgpmy6scX,MIDDLE EAST ,JORDAN   4
15083,kbXC,kbXCVtE0He7w8u7AtD,MIDDLE EAST ,EGYPT    5
3387,KBYd,KBYdRTK8IccQkkxFBsFwVA,MIDDLE EAST ,SAUDI ARA6
8163,KClp,KClpYVDUX8IEA4M6dHW,MIDDLE EAST ,EGYPT    4
7938,KcsV,KcsVN6Ol3hEfth4LwRm4c,MIDDLE EAST ,IRAN     6
19147,KDo4,KDo4iIOMxYEH2vMPGsY,MIDDLE EAST ,IRAQ     7
14668,kDP2,kDP24v,MIDDLE EAST ,JORDAN   9
932,kdRq,kdRqB0ezh,MIDDLE EAST ,JORDAN   3
10599,KeIF,KeIF1nvVbRb03IN2PAKjJx3,MIDDLE EAST ,JORDAN   0
10206,KEJu,KEJuwAWkIAV,MIDDLE EAST ,JORDAN   0
18377,keK0,keK0sFv,MIDDLE EAST ,EGYPT    2
4171,KEv,KEvX3jbbsD,MIDDLE EAST ,IRAQ     8
6206,n1Utv,kEy,MIDDLE EAST ,EGYPT    5
6829,KfuP,KfuPJHvSNlQbAbxnf6iDY,MIDDLE EAST ,SAUDI ARA1
18097,kg2j,kg2jrvKcQzI2dACD824,MIDDLE EAST ,IRAQ     7
13000,kgmB,kgmBQtApuELSWgJu0MqxQaO,MIDDLE EAST ,EGYPT    6
5098,Khfx,KhfxPpUWN44u,MIDDLE EAST ,SAUDI ARA6
14547,kHUg,kHUgZfWCu8yMP6yHtXc,MIDDLE EAST ,JORDAN   8
1322,YVHiXS,KijpiWbv,MIDDLE EAST ,JORDAN   5
3777,Kilb,KilbtwLG4b,MIDDLE EAST ,IRAQ     1
8248,kIpG,kIpGOd9cHaae7EqLqnCy,MIDDLE EAST ,EGYPT    8
8699,KJ44,KJ44aAgfROeiexDFI,MIDDLE EAST ,JORDAN   2
12468,KjrU,KjrU6N,MIDDLE EAST ,SAUDI ARA3
1796,kk9k,kk9k3iqSqvKLpd8undDSIXhe,MIDDLE EAST ,IRAN     6
13169,Kkba,Kkba1k8PznPKQeZF3z4,MIDDLE EAST ,EGYPT    6
9970,kKch,kKchAYX,MIDDLE EAST ,IRAN     6
9443,KKdU,KKdUsVqO,MIDDLE EAST ,SAUDI ARA3
15886,1ih3eK,kKXgKX3KjO,MIDDLE EAST ,SAUDI ARA0
11729,KlGn,KlGnJM8,MIDDLE EAST ,SAUDI ARA7
333,KMIF,KMIFCl2zr2NtTdgKmlCIe,MIDDLE EAST ,IRAQ     3
4583,kMu2,kMu29JdDuFv5JihnOy4b2Sv,MIDDLE EAST ,IRAQ     6
4466,Kn6e,Kn6esQP5GVZ5T6a,MIDDLE EAST ,IRAN     3
7844,kNmc,kNmcn4lUOIJJdk,MIDDLE EAST ,IRAN     1
292,Ko3J,Ko3JXxuo,MIDDLE EAST ,IRAQ     1
3798,koBX,koBXDc0X22Pm,MIDDLE EAST ,IRAQ     8
565,kop3,kop3qDx0ZMcU1XiuDjl,MIDDLE EAST ,EGYPT    1
8737,kOwM,kOwMo0X,MIDDLE EAST ,IRAN     7
13495,Kpak,Kpakt55K,MIDDLE EAST ,SAUDI ARA0
12952,KPeD,KPeDPV,MIDDLE EAST ,IRAQ     4
12603,T,kPqsDy7ynqH,MIDDLE EAST ,JORDAN   2
16184,7Cvno,kqJ1uYd23Oqb,MIDDLE EAST ,IRAQ     4
18425,Kqt,KqtBBrNrST9JoyZqB0,MIDDLE EAST ,JORDAN   1
2850,U6LVCWS,KQxo,MIDDLE EAST ,EGYPT    6
11804,kr4X,kr4XnBlzJ,MIDDLE EAST ,IRAN     8
7482,KS6r,KS6rfA,MIDDLE EAST ,IRAQ     6
3511,decFaNdBKdZ,KserOli,MIDDLE EAST ,IRAQ     8
2662,KsJZ,KsJZHWmYnclUeNCJeP,MIDDLE EAST ,JORDAN   9
18922,KT1p,KT1pmAHqZ6RRLkMq7mF3m,MIDDLE EAST ,JORDAN   2
11638,YexMDP8ve,kt6jo2xX4,MIDDLE EAST ,IRAQ     1
5596,KtfM,KtfM0ez9k3lT,MIDDLE EAST ,EGYPT    3
16971,KthB,KthBJz4rP4dd7,MIDDLE EAST ,EGYPT    9
11751,KtHS,KtHSI33TYXV5F9t9ZQ,MIDDLE EAST ,IRAQ     5
14928,HcctxsWoJTKI,ku9jEQH,MIDDLE EAST ,SAUDI ARA3
6518,Kud,KudcKAd6DdKOqSC,MIDDLE EAST ,JORDAN   4
6267,kuI0,kuI0pw9PA9b6GxEU7zX9,MIDDLE EAST ,SAUDI ARA5
6133,mvv,kV,MIDDLE EAST ,JORDAN   4
9195,NrgfASOL,KVc,MIDDLE EAST ,IRAQ     6
7223,KVd4,KVd4cHDYyCgfbDeL,MIDDLE EAST ,JORDAN   7
19751,KvEl,KvEl3vRc4,MIDDLE EAST ,EGYPT    7
3824,kVEz,kVEza9OijpHSRIp,MIDDLE EAST ,EGYPT    7
936,Kvhi,KvhilCuCLMRUofmQ41,MIDDLE EAST ,IRAQ     2
15462,kVvG,kVvG0Tu,MIDDLE EAST ,IRAQ     2
15485,KwOA,KwOAwOssVChFh,MIDDLE EAST ,IRAN     7
